hotel,meal,market_segment,distribution_channel,reserved_room_type,deposit_type,customer_type,year,month,day
1,0,2,2,1,0,0,3,6,22
1,0,2,2,1,0,0,3,6,22
1,0,0,0,1,0,2,3,6,22
1,0,2,2,1,0,0,3,6,22
1,0,2,2,1,0,0,3,6,22
1,3,2,2,1,0,0,3,6,22
1,0,2,2,1,0,0,3,6,22
1,0,2,2,2,0,0,3,6,22
1,0,2,2,2,0,0,3,6,22
1,0,2,2,1,0,0,3,6,22
1,0,0,0,2,0,0,3,6,22
1,3,2,2,1,0,0,3,6,22
1,0,0,0,1,0,0,3,6,22
1,3,2,2,1,0,0,3,6,22
1,0,2,2,1,0,0,3,6,22
1,0,2,2,1,0,0,3,6,22
1,0,2,2,5,0,0,3,6,22
1,0,1,1,1,0,0,3,6,22
1,0,2,2,1,0,0,3,6,23
1,0,0,0,2,0,0,3,6,23
1,3,2,2,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,0,0,2,0,0,3,6,23
1,0,2,2,3,0,0,3,6,23
1,0,2,2,2,0,0,3,6,23
1,0,2,2,5,0,0,3,6,23
1,0,0,0,1,0,0,3,6,23
1,2,2,2,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,3,2,2,1,0,0,3,6,23
1,0,2,2,2,0,0,3,6,23
1,2,2,2,1,0,0,3,6,23
1,0,3,2,1,0,3,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,3,2,2,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,3,2,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,1,1,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,2,2,2,0,0,3,6,23
1,3,2,2,1,0,0,3,6,23
1,0,2,2,2,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,0,0,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,1,1,1,0,0,3,6,23
1,2,0,0,2,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,2,2,2,0,0,3,6,23
1,3,0,0,1,0,2,3,6,23
1,0,2,2,2,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,2,2,2,0,0,3,6,23
1,3,2,2,1,0,0,3,6,23
1,0,2,4,1,0,0,3,6,23
1,0,2,2,1,0,2,3,6,23
1,0,0,0,2,0,0,3,6,23
1,0,0,0,1,0,0,3,6,23
1,3,2,2,1,0,0,3,6,23
1,0,0,0,1,0,0,3,6,23
1,3,2,2,1,0,2,3,6,23
1,3,2,2,1,0,2,3,6,23
1,0,2,2,1,0,2,3,6,23
1,3,2,2,1,0,0,3,6,23
1,0,0,0,1,0,0,3,6,23
1,0,1,1,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,0,0,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,3,2,2,1,0,0,3,6,23
1,0,2,2,2,0,0,3,6,23
1,0,2,2,2,0,0,3,6,23
1,3,2,2,1,0,0,3,6,23
1,0,2,2,2,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,3,0,0,1,0,2,3,6,23
1,2,2,2,2,0,0,3,6,23
1,0,2,2,1,0,0,3,6,23
1,0,0,0,4,0,0,3,6,23
1,3,2,2,1,0,0,3,6,23
1,0,2,2,2,0,0,3,6,23
1,0,0,0,1,0,0,3,6,24
1,3,2,2,1,0,0,3,6,24
1,0,7,1,1,0,0,3,6,24
1,3,0,0,1,0,0,3,6,24
1,0,2,2,1,0,0,3,6,24
1,2,2,2,1,0,0,3,6,24
1,0,0,0,2,0,0,3,6,24
1,0,2,2,1,0,0,3,6,24
1,3,2,2,1,0,0,3,6,24
1,2,2,2,2,0,0,3,6,24
1,0,0,0,1,0,0,3,6,24
1,0,2,2,1,0,0,3,6,24
1,0,0,0,1,0,0,3,6,24
1,3,2,2,1,0,0,3,6,24
1,0,2,2,1,0,0,3,6,24
1,0,3,2,1,0,0,3,6,24
1,0,2,2,2,0,0,3,6,24
1,0,2,2,2,0,0,3,6,24
1,3,2,2,1,0,0,3,6,24
1,0,2,2,2,0,0,3,6,24
1,0,2,2,5,0,0,3,6,24
1,0,2,2,1,0,0,3,6,24
1,0,2,2,1,0,0,3,6,24
1,3,2,2,1,0,0,3,6,24
1,0,0,0,1,0,0,3,6,24
1,3,2,2,1,0,0,3,6,24
1,2,2,2,1,0,0,3,6,24
1,0,2,2,3,0,0,3,6,24
1,0,2,2,1,0,0,3,6,24
1,0,0,0,1,0,0,3,6,24
1,3,2,2,1,0,0,3,6,24
1,3,2,2,1,0,0,3,6,24
1,2,2,2,1,0,0,3,6,24
1,0,2,2,1,0,0,3,6,24
1,3,2,2,1,0,0,3,6,24
1,3,2,2,1,0,0,3,6,24
1,0,2,2,2,0,0,3,6,24
1,0,2,2,2,0,0,3,6,24
1,0,2,2,1,0,0,3,6,24
1,0,2,2,1,0,0,3,6,24
1,0,2,2,3,0,0,3,6,24
1,0,7,1,1,0,0,3,6,24
1,0,2,2,5,0,0,3,6,24
1,0,2,2,5,0,0,3,6,24
1,0,7,1,2,0,0,3,6,24
1,3,2,2,1,0,0,3,6,25
1,0,0,0,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,2,2,2,2,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,0,0,1,0,0,3,6,25
1,0,2,2,3,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,0,3,2,1,0,0,3,6,25
1,0,3,2,1,0,0,3,6,25
1,0,3,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,2,2,2,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,2,1,1,1,0,2,3,6,25
1,2,1,1,1,0,2,3,6,25
1,2,1,1,1,0,2,3,6,25
1,2,1,1,1,0,2,3,6,25
1,2,1,1,1,0,2,3,6,25
1,0,2,2,2,0,2,3,6,25
1,2,2,2,1,0,0,3,6,25
1,0,2,2,2,0,2,3,6,25
1,2,1,1,1,0,2,3,6,25
1,0,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,2,1,1,1,0,2,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,0,3,2,1,0,0,3,6,25
1,0,2,2,2,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,0,4,0,1,0,0,3,6,25
1,0,0,0,1,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,2,2,2,0,0,3,6,25
1,0,2,2,5,0,0,3,6,25
1,0,2,2,2,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,0,2,2,2,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,3,2,2,1,0,2,3,6,25
1,0,2,2,2,0,2,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,2,2,2,2,0,0,3,6,25
1,2,2,2,2,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,2,2,2,0,0,3,6,25
1,0,0,0,1,0,0,3,6,25
1,0,2,2,2,0,0,3,6,25
1,0,2,2,5,0,0,3,6,25
1,0,2,2,1,0,2,3,6,25
1,0,2,2,1,0,2,3,6,25
1,0,2,2,1,0,2,3,6,25
1,0,2,2,1,0,2,3,6,25
1,0,2,2,1,0,0,3,6,25
1,0,2,2,3,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,2,2,2,0,0,3,6,25
1,0,0,0,2,0,0,3,6,25
1,0,0,0,2,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,2,2,2,2,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,3,2,1,0,0,3,6,25
1,2,2,2,2,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,0,2,2,2,0,0,3,6,25
1,0,2,2,5,0,0,3,6,25
1,3,2,2,1,0,0,3,6,25
1,0,2,2,1,0,0,3,6,25
1,0,2,2,5,0,0,3,6,25
1,3,2,2,1,0,0,3,6,26
1,3,2,2,1,0,0,3,6,26
1,3,2,4,1,0,0,3,6,26
1,0,2,2,5,0,0,3,6,26
1,3,2,2,1,0,0,3,6,26
1,3,2,2,1,0,0,3,6,26
1,3,0,0,1,0,0,3,6,26
1,0,2,2,1,0,0,3,6,26
1,3,2,2,1,0,0,3,6,26
1,0,2,2,2,0,0,3,6,26
1,0,2,2,2,0,0,3,6,26
1,3,2,2,1,0,0,3,6,26
1,3,2,2,1,0,0,3,6,26
1,0,2,2,1,0,2,3,6,26
1,0,2,2,1,0,0,3,6,26
1,0,2,2,2,0,0,3,6,26
1,0,2,2,3,0,0,3,6,26
1,0,0,0,3,0,0,3,6,26
1,3,2,2,1,0,0,3,6,26
1,0,3,2,1,0,0,3,6,26
1,0,3,2,1,0,0,3,6,26
1,3,2,2,1,0,0,3,6,26
1,0,2,2,1,0,0,3,6,26
1,3,2,2,1,0,0,3,6,26
1,3,2,2,1,0,0,3,6,26
1,0,0,0,4,0,0,3,6,26
1,0,2,2,1,0,0,3,6,26
1,0,7,1,1,0,0,3,6,26
1,0,2,2,2,0,0,3,6,26
1,0,2,2,2,0,0,3,6,26
1,0,2,2,2,0,0,3,6,26
1,0,2,2,2,0,0,3,6,26
1,0,2,2,1,0,0,3,6,26
1,0,2,2,2,0,0,3,6,26
1,0,2,2,2,0,0,3,6,26
1,0,2,2,3,0,0,3,6,26
1,0,0,0,1,0,0,3,6,26
1,0,2,2,1,0,0,3,6,26
1,0,2,2,2,0,0,3,6,26
1,0,2,2,1,0,0,3,6,26
1,2,3,2,1,0,2,3,6,26
1,0,2,2,5,0,0,3,6,27
1,0,2,2,2,0,0,3,7,2
1,0,5,2,1,0,2,3,6,27
1,3,2,2,1,0,0,3,6,27
1,0,2,2,3,0,0,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,3,2,2,1,0,0,3,6,29
1,2,3,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,0,0,3,0,0,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,1,1,1,0,0,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,2,2,2,0,0,3,6,27
1,0,0,0,2,0,0,3,6,27
1,0,2,2,2,0,0,3,6,27
1,0,2,2,2,0,0,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,2,2,2,0,2,3,6,27
1,0,2,2,2,0,2,3,6,27
1,0,2,2,2,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,0,0,2,0,0,3,6,27
1,0,0,0,2,0,0,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,0,0,2,0,0,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,2,2,2,0,2,3,6,27
1,0,2,2,2,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,2,2,2,0,0,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,2,2,2,0,0,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,1,1,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,2,2,2,0,0,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,2,2,1,0,0,3,6,27
1,2,3,2,1,0,2,3,6,27
1,2,3,2,1,0,2,3,6,27
1,0,5,2,1,0,2,3,6,27
1,0,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,0,1,1,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,0,3,2,1,0,0,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,2,2,2,0,0,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,2,2,2,0,0,3,6,28
1,2,0,0,2,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,2,4,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,3,3,2,1,0,0,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,2,2,2,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,2,2,2,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,0,0,0,1,0,0,3,6,28
1,0,0,0,1,0,0,3,7,11
1,0,2,2,5,0,0,3,6,28
1,0,2,2,2,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,2,2,2,0,0,3,6,28
1,0,3,2,1,0,0,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,2,2,2,0,0,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,2,2,2,0,0,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,0,0,2,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,2,2,3,0,0,3,6,28
1,0,0,0,2,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,0,3,2,2,0,0,3,6,28
1,0,1,1,1,0,2,3,6,28
1,0,0,0,2,0,0,3,6,28
1,0,2,2,2,0,0,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,2,2,4,0,0,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,2,2,1,0,0,3,6,28
1,0,3,2,1,0,0,3,6,28
1,0,2,2,2,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,28
1,3,2,2,1,0,0,3,6,29
1,0,2,2,2,0,0,3,6,29
1,0,0,0,1,0,0,3,6,29
1,0,2,2,1,0,0,3,6,29
1,3,2,4,1,0,0,3,6,29
1,3,2,2,1,0,2,3,6,29
1,3,2,2,1,0,2,3,6,29
1,0,1,1,1,0,2,3,6,29
1,0,1,1,1,0,2,3,6,29
1,0,2,2,2,0,0,3,6,29
1,0,1,1,1,0,2,3,6,29
1,0,3,2,2,0,2,3,6,29
1,0,1,1,1,0,2,3,6,29
1,0,1,1,1,0,2,3,6,29
1,0,1,1,1,0,2,3,6,29
1,3,2,2,1,0,0,3,6,29
1,0,2,4,1,0,0,3,6,29
1,0,2,2,2,0,0,3,6,29
1,0,2,2,3,0,0,3,6,29
1,0,0,0,2,0,0,3,6,29
1,0,0,0,1,0,3,3,6,29
1,0,0,0,1,0,0,3,6,29
1,0,0,0,3,0,0,3,6,29
1,3,2,2,1,0,0,3,6,29
1,3,2,2,1,0,0,3,6,29
1,0,2,2,1,0,0,3,6,29
1,0,2,2,1,0,0,3,6,29
1,0,0,0,1,0,0,3,6,29
1,3,2,4,1,0,0,3,6,29
1,0,2,2,2,0,0,3,6,29
1,3,2,2,1,0,0,3,6,29
1,3,2,4,1,0,0,3,6,29
1,0,2,2,1,0,0,3,6,29
1,0,0,0,2,0,0,3,6,29
1,0,2,2,1,0,0,3,6,29
1,0,2,2,1,0,0,3,6,29
1,0,1,1,1,0,2,3,6,29
1,0,2,2,1,0,0,3,6,29
1,0,1,1,1,0,2,3,6,29
1,0,2,2,5,0,0,3,6,29
1,3,2,2,1,0,0,3,6,29
1,0,2,2,2,0,0,3,6,29
1,0,2,2,1,0,0,3,6,29
1,0,0,0,1,0,0,3,6,29
1,0,2,2,5,0,0,3,6,29
1,0,2,2,2,0,0,3,6,29
1,0,3,2,2,0,2,3,6,29
1,0,3,2,2,0,2,3,6,29
1,3,2,2,1,0,0,3,6,29
1,0,2,2,1,0,0,3,6,29
1,3,2,2,1,0,0,3,6,29
1,0,4,2,3,0,0,3,6,29
1,3,3,2,1,0,0,3,6,29
1,0,3,2,2,0,2,3,6,29
1,0,2,2,5,0,0,3,6,29
1,0,2,2,2,0,0,3,6,30
1,0,2,2,3,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,0,0,0,2,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,0,0,0,1,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,2,4,1,0,0,3,6,30
1,0,0,0,2,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,1,1,1,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,0,0,1,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,0,0,0,1,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,0,0,3,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,2,2,3,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,0,0,1,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,1,1,1,0,2,3,6,30
1,0,2,2,5,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,0,0,1,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,0,3,2,1,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,2,2,2,2,0,0,3,6,30
1,0,3,2,1,0,0,3,6,30
1,0,2,2,3,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,0,2,2,2,0,0,3,6,30
1,0,2,2,1,0,0,3,6,30
1,0,0,0,1,0,0,3,6,30
1,0,2,2,5,0,0,3,6,30
1,0,0,0,8,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,3,2,2,1,0,0,3,6,30
1,0,0,0,8,0,0,3,6,30
1,0,5,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,2,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,0,0,1,0,0,3,7,1
1,0,5,2,1,0,2,3,7,1
1,3,2,2,1,0,0,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,2,4,1,0,0,3,7,1
1,0,2,2,2,0,2,3,7,1
1,0,2,2,1,0,2,3,7,1
1,2,2,2,3,0,0,3,7,1
1,3,2,2,1,0,0,3,7,1
1,3,2,2,1,0,2,3,7,1
1,3,2,2,1,0,2,3,7,1
1,0,0,0,1,0,0,3,7,1
1,0,2,2,1,0,0,3,7,1
1,3,3,2,1,0,0,3,7,1
1,0,0,0,8,0,2,3,7,1
1,0,0,0,8,0,2,3,7,1
1,2,2,2,2,0,0,3,7,1
1,2,2,2,2,0,0,3,7,1
1,2,2,2,2,0,2,3,7,1
1,2,2,2,1,0,2,3,7,1
1,0,0,0,1,0,0,3,7,1
1,0,2,2,1,0,0,3,7,1
1,0,2,2,5,0,0,3,7,1
1,0,2,2,1,0,0,3,7,1
1,3,2,2,1,0,0,3,7,1
1,3,2,2,1,0,2,3,7,1
1,3,2,2,1,0,2,3,7,1
1,0,2,2,2,0,0,3,7,1
1,3,2,2,1,0,0,3,7,1
1,3,2,2,1,0,2,3,7,1
1,3,2,2,1,0,0,3,7,1
1,0,2,2,2,0,0,3,7,1
1,0,3,2,1,0,0,3,7,1
1,0,3,2,1,0,0,3,7,1
1,0,2,2,1,0,0,3,7,1
1,0,2,2,2,0,0,3,7,1
1,2,3,2,1,0,0,3,7,1
1,0,3,2,1,0,0,3,7,1
1,0,5,2,1,0,2,3,7,1
1,0,2,2,5,0,0,3,7,1
1,3,2,2,1,0,0,3,7,1
1,0,0,0,3,0,0,3,7,1
1,0,0,0,1,0,0,3,7,1
1,3,2,2,1,0,0,3,7,1
1,0,2,2,2,0,0,3,7,1
1,2,2,2,3,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
1,0,0,0,1,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,0,2,2,3,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
1,2,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,3,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
1,0,0,0,1,0,0,3,7,2
1,0,0,0,1,0,0,3,7,2
1,0,0,0,1,0,0,3,7,2
1,0,0,0,2,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,0,0,1,0,0,3,7,2
1,0,0,0,1,0,0,3,7,2
1,0,0,0,1,0,0,3,7,2
1,0,0,0,1,0,0,3,7,2
1,0,2,2,5,0,0,3,7,2
1,0,0,0,1,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
1,0,2,2,5,0,0,3,7,2
1,0,3,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,2,0,2,3,7,2
1,0,2,2,2,0,2,3,7,2
1,0,2,2,2,0,2,3,7,2
1,0,2,2,2,0,0,3,7,2
1,0,0,0,1,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,3,2,2,1,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
1,0,2,2,1,0,0,3,7,2
1,0,3,2,4,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
1,0,2,2,2,0,0,3,7,2
